SPC_SCITF_NM_SHORT,COMM_KOR_NM,SPC_TXN_ID,GENUS,GENUS_NM,FAMILY,FAMILY_NM,ORDER_,ORDER_NM,CLASS,CLASS_NM,PHYLUM,PHYLUM_NM,KINGDOM,KINGDOM_NM,LATI_DEG,LATI_MIN,LATI_SEC,LATI_NS_DIV_CD,LOTI_DEG,LOTI_MIN,LOTI_SEC,LOTI_EW_DIV_CD,LATI_VAL,LOTI_VAL
Notostomum cyclostomum,,270000027424,Notostomum,,Piscicolidae,바다거머리과,Rhynchobdellida,부리거머리목,Clitellata,환대강,Annelida,환형동물문,Animalia,동물계,36,2,4,N,130,24,31,E,36.03444444,130.4086111
Notostomum cyclostomum,,270000027424,Notostomum,,Piscicolidae,바다거머리과,Rhynchobdellida,부리거머리목,Clitellata,환대강,Annelida,환형동물문,Animalia,동물계,36,2,4,N,130,24,31,E,36.03444444,130.4086111
Notostomum cyclostomum,,270000027424,Notostomum,,Piscicolidae,바다거머리과,Rhynchobdellida,부리거머리목,Clitellata,환대강,Annelida,환형동물문,Animalia,동물계,36,2,4,N,130,24,31,E,36.03444444,130.4086111
Notostomum cyclostomum,,270000027424,Notostomum,,Piscicolidae,바다거머리과,Rhynchobdellida,부리거머리목,Clitellata,환대강,Annelida,환형동물문,Animalia,동물계,36,2,4,N,130,24,31,E,36.03444444,130.4086111
Notostomum cyclostomum,,270000027424,Notostomum,,Piscicolidae,바다거머리과,Rhynchobdellida,부리거머리목,Clitellata,환대강,Annelida,환형동물문,Animalia,동물계,36,2,4,N,130,24,31,E,36.03444444,130.4086111
Amphinome rostrata,부리양목갯지렁이,270000000909,Amphinome,양목갯지렁이속,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,1,12,N,126,36,0,E,36.01986111,126.6000556
Amphinome rostrata,부리양목갯지렁이,270000000909,Amphinome,양목갯지렁이속,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,1,12,N,126,36,10,E,36.01986111,126.6028333
Amphinome rostrata,부리양목갯지렁이,270000000909,Amphinome,양목갯지렁이속,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,1,12,N,126,36,10,E,36.01986111,126.6028333
Amphinome rostrata,부리양목갯지렁이,270000000909,Amphinome,양목갯지렁이속,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,1,12,N,126,36,10,E,36.01986111,126.6028333
Amphinome rostrata,부리양목갯지렁이,270000000909,Amphinome,양목갯지렁이속,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,1,12,N,126,36,10,E,36.01986111,126.6028333
Amphinome rostrata,부리양목갯지렁이,270000000909,Amphinome,양목갯지렁이속,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,1,12,N,126,36,10,E,36.01986111,126.6028333
Amphinome rostrata,부리양목갯지렁이,270000000909,Amphinome,양목갯지렁이속,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,33,30,6,N,126,56,35,E,33.50152778,126.943025
Amphinome rostrata,부리양목갯지렁이,270000000909,Amphinome,양목갯지렁이속,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,33,30,6,N,126,56,35,E,33.50152778,126.943025
Archinome rosacea,,270000026862,Archinome,,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,11,24,53,S,66,25,25,E,11.41471667,66.42374722
Archinome rosacea,,270000026862,Archinome,,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,11,24,53,S,66,25,25,E,11.41471667,66.42374722
Eurythoe complanata,,270000006526,Eurythoe,,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,4,38,N,116,5,21,E,6.077305556,116.0890278
Eurythoe complanata,,270000006526,Eurythoe,,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,4,38,N,116,5,21,E,6.077305556,116.0890278
Eurythoe complanata,,270000006526,Eurythoe,,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,4,38,N,116,5,21,E,6.077305556,116.0890278
Eurythoe complanata,,270000006526,Eurythoe,,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,4,38,N,116,5,21,E,6.077305556,116.0890278
Eurythoe complanata,,270000006526,Eurythoe,,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,4,38,N,116,5,21,E,6.077305556,116.0890278
Eurythoe complanata,,270000006526,Eurythoe,,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,4,38,N,116,5,21,E,6.077305556,116.0890278
Eurythoe complanata,,270000006526,Eurythoe,,Amphinomidae,양목갯지렁이과,Amphinomida,양목갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,4,38,N,116,5,21,E,6.077305556,116.0890278
Eunice northioidea,염주털갯지렁이,270000006432,Eunice,두수염털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,3,22,N,129,25,47,E,37.05621389,129.4297861
Eunice northioidea,염주털갯지렁이,270000006432,Eunice,두수염털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,3,22,N,129,25,47,E,37.05621389,129.4297861
Leodice antennata,고리털갯지렁이,270000009429,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,8,N,128,57,4,E,34.88547222,128.9512139
Leodice antennata,고리털갯지렁이,270000009429,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,8,N,128,57,4,E,34.88547222,128.9512139
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,40,1,N,129,27,55,E,35.66692222,129.4653806
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,40,1,N,129,27,55,E,35.66692222,129.4653806
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,40,1,N,129,27,55,E,35.66692222,129.4653806
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,40,1,N,129,27,55,E,35.66692222,129.4653806
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,40,1,N,129,27,55,E,35.66692222,129.4653806
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,40,1,N,129,27,55,E,35.66692222,129.4653806
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,40,1,N,129,27,55,E,35.66692222,129.4653806
Leodice,고리털갯지렁이속,260000003610,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,18,36,N,129,15,52,E,35.31003333,129.2643833
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,4,35,N,129,34,31,E,36.07638889,129.5752778
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,40,1,N,129,27,55,E,35.66692222,129.4653806
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,6,3,N,129,9,52,E,35.10093056,129.1645778
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,40,1,N,129,27,55,E,35.66692222,129.4653806
Leodice duplexa,두토막고리털갯지렁이,270000009430,Leodice,고리털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,6,20,N,126,3,56,E,35.10541667,126.0655278
Lysidice collaris,노란솜털갯지렁이,270000010074,Lysidice,솜털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,26,50,N,126,22,17,E,37.44730556,126.3713889
Lysidice collaris,노란솜털갯지렁이,270000010074,Lysidice,솜털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,3,22,N,129,25,47,E,37.05621389,129.4297861
Lysidice collaris,노란솜털갯지렁이,270000010074,Lysidice,솜털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,33,30,6,N,126,56,35,E,33.50152778,126.943025
Lysidice ninetta,솜털갯지렁이,270000010075,Lysidice,솜털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,33,30,6,N,126,56,35,E,33.50152778,126.943025
Lysidice ninetta,솜털갯지렁이,270000010075,Lysidice,솜털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,33,30,6,N,126,56,35,E,33.50152778,126.943025
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,9,2,N,129,9,2,E,35.15050278,129.1504833
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,9,2,N,129,9,2,E,35.15050278,129.1504833
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa sanguinea,바위털갯지렁이,270000010347,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Marphysa victori,빗가시바위털갯지렁이,270000027105,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,54,5,N,126,16,54,E,36.90125,126.2815833
Marphysa victori,빗가시바위털갯지렁이,270000027105,Marphysa,바위털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,13,N,126,31,45,E,36.22027778,126.5291667
Palola siciliensis,시칠리아길쭉털갯지렁이,270000012614,Palola,길쭉털갯지렁이속,Eunicidae,털갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,45,38,N,129,28,20,E,36.7606,129.4721694
Kuwaita heteropoda,긴다리송곳갯지렁이,270000022768,Kuwaita,,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,16,N,126,31,37,E,36.22111111,126.527
Lumbrineris longifolia,긴자락송곳갯지렁이,270000009974,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,13,N,126,31,45,E,36.22027778,126.5291667
Lumbrineris latreilli,긴가시송곳갯지렁이,270000009973,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Lumbrineris latreilli,긴가시송곳갯지렁이,270000009973,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Lumbrineris japonica,참송곳갯지렁이,270000009972,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,9,2,N,129,9,2,E,35.15050278,129.1504833
Lumbrineris latreilli,긴가시송곳갯지렁이,270000009973,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Lumbrineris japonica,참송곳갯지렁이,270000009972,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,9,2,N,129,9,2,E,35.15050278,129.1504833
Lumbrineris inflata,,270000027822,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,25,23,N,128,27,49,E,38.42305278,128.4636028
Lumbrineris inflata,,270000027822,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,25,23,N,128,27,49,E,38.42305278,128.4636028
Lumbrineris nipponica,짧은다리송곳갯지렁이,270000009975,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Lumbrineris latreilli,긴가시송곳갯지렁이,270000009973,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,16,53,N,129,19,27,E,37.28143889,129.3241361
Lumbrineris inflata,,270000027822,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,25,23,N,128,27,49,E,38.42305278,128.4636028
Lumbrineris nipponica,짧은다리송곳갯지렁이,270000009975,Lumbrineris,송곳갯지렁이속,Lumbrineridae,송곳갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,41,35,N,126,12,38,E,36.69294444,126.2106667
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella iricolor,홍점갯지렁이,270000001350,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,10,5,N,126,15,46,E,37.16791667,126.2628611
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella iricolor,홍점갯지렁이,270000001350,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,43,1,N,127,59,28,E,34.71705278,127.9910306
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,30,40,N,128,25,18,E,38.511225,128.4216306
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,30,38,N,128,25,18,E,38.51066667,128.4215278
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,30,40,N,128,25,18,E,38.511225,128.4216306
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,30,40,N,128,25,18,E,38.511225,128.4216306
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,25,23,N,128,27,49,E,38.42305278,128.4636028
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,38,29,41,N,128,25,47,E,38.49478333,128.4296389
Arabella iricolor,홍점갯지렁이,270000001350,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,3,22,N,129,25,47,E,37.05621389,129.4297861
Arabella iricolor,홍점갯지렁이,270000001350,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,37,3,22,N,129,25,47,E,37.05621389,129.4297861
Arabella,홍점갯지렁이속,260000000472,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,30,44,N,129,27,3,E,36.51222778,129.4508694
Arabella,홍점갯지렁이속,260000000472,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,30,44,N,129,27,3,E,36.51222778,129.4508694
Arabella iricolor,홍점갯지렁이,270000001350,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,43,1,N,127,59,28,E,34.71705278,127.9910306
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,8,7,N,126,33,41,E,34.13538889,126.5613889
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,8,7,N,126,33,41,E,34.13538889,126.5613889
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,8,7,N,126,33,41,E,34.13538889,126.5613889
Arabella monroi,,270000001351,Arabella,홍점갯지렁이속,Oenonidae,홍점갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,8,7,N,126,33,41,E,34.13538889,126.5613889
Diopatra sugokai,털보집갯지렁이,270000005504,Diopatra,집갯지렁이속,Onuphidae,집갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,36,23,N,126,17,15,E,36.6065,126.2876111
Diopatra biscayensis,,270000027805,Diopatra,집갯지렁이속,Onuphidae,집갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,16,N,126,31,37,E,36.22111111,126.527
Onuphis shirikishinaiensis,실집갯지렁이,270000012152,Onuphis,수염갯지렁이속,Onuphidae,집갯지렁이과,Eunicida,털갯지렁이목,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,36,23,N,126,17,15,E,36.6065,126.2876111
Arenicola brasiliensis,작은검은갯지렁이,270000020423,Arenicola,작은검은갯지렁이속,Arenicolidae,검은갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,36,13,13,N,126,31,45,E,36.22027778,126.5291667
Capitella capitata,등가시버들갯지렁이,270000021008,Capitella,등가시버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,8,31,N,126,7,2,E,35.14180556,126.1171111
Capitella capitata,등가시버들갯지렁이,270000021008,Capitella,등가시버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,2,18,N,116,6,41,E,6.038444444,116.1113889
Capitella capitata,등가시버들갯지렁이,270000021008,Capitella,등가시버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,6,2,18,N,116,6,41,E,6.038444444,116.1113889
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,34,53,11,N,127,44,56,E,34.886325,127.7488833
Heteromastus filiformis,고리버들갯지렁이,270000022513,Heteromastus,고리버들갯지렁이속,Capitellidae,버들갯지렁이과,Not assigned,,Polychaeta,다모강,Annelida,환형동물문,Animalia,동물계,35,28,48,N,129,25,39,E,35.47986667,129.4274667
